IgG1-FITC_mean,IgG1-FITC_std,IgG1-PE_mean,IgG1-PE_std,CD45-ECD-1_mean,CD45-ECD-1_std,IgG1-PC5_mean,IgG1-PC5_std,IgG1-PC7_mean,IgG1-PC7_std,Kappa-FITC_mean,Kappa-FITC_std,Lambda-PE_mean,Lambda-PE_std,CD45-ECD-2_mean,CD45-ECD-2_std,CD19-PC5_mean,CD19-PC5_std,CD20-PC7_mean,CD20-PC7_std,CD7-FITC_mean,CD7-FITC_std,CD4-PE_mean,CD4-PE_std,CD45-ECD-3_mean,CD45-ECD-3_std,CD8-PC5_mean,CD8-PC5_std,CD2-PC7_mean,CD2-PC7_std,CD15-FITC_mean,CD15-FITC_std,CD13-PE_mean,CD13-PE_std,CD45-ECD-4_mean,CD45-ECD-4_std,CD16-PC5_mean,CD16-PC5_std,CD56-PC7_mean,CD56-PC7_std,CD14-FITC_mean,CD14-FITC_std,CD11c-PE_mean,CD11c-PE_std,CD45-ECD-5_mean,CD45-ECD-5_std,CD64-PC5_mean,CD64-PC5_std,CD33-PC7_mean,CD33-PC7_std,HLA-DR-FITC_mean,HLA-DR-FITC_std,CD117-PE_mean,CD117-PE_std,CD45-ECD-6_mean,CD45-ECD-6_std,CD34-PC5_mean,CD34-PC5_std,CD38-PC7_mean,CD38-PC7_std,CD5-FITC_mean,CD5-FITC_std,CD19-PE_mean,CD19-PE_std,CD45-ECD-7_mean,CD45-ECD-7_std,CD3-PC5_mean,CD3-PC5_std,CD10-PC7_mean,CD10-PC7_std,FL1-Log_mean,FL1-Log_std,FL2-Log_mean,FL2-Log_std,7AAD_mean,7AAD_std,FL4-Log_mean,FL4-Log_std,FL5-Log_mean,FL5-Log_std,label,fcs_file,split
4.0983973,1.0757408,3.8953,1.1077058,5.1828218,0.53778094,3.304723,1.6321701,2.180432,1.6190712,4.6818285,0.7965798,4.716519,0.83065367,5.2067204,0.4827231,3.131503,1.7374047,3.2022498,1.4967606,4.7598457,0.70562613,4.0214396,1.1103324,5.2581124,0.3648634,3.35623,1.6765219,2.4943693,1.714837,5.105681,1.0930754,4.7893877,1.0594223,5.238241,0.40124843,4.7034926,1.5771108,1.6488914,1.766428,4.4113436,1.1652148,4.6861415,1.0720005,5.1973896,0.49180058,4.1056137,1.6345054,4.250803,1.3531923,4.2383223,1.0144444,4.009181,1.0218343,5.198293,0.5010843,3.333438,1.6429026,4.4494257,1.0055081,4.399183,0.7011981,3.9892516,1.1061047,5.263012,0.33208358,3.7583015,1.469732,3.08419,1.7876247,4.282082,0.6913207,4.119546,0.7469699,4.1050024,0.49842313,3.4944625,1.1840248,2.3304348,1.4908402,0,0293.FCS,train
3.7447073,1.3479383,3.9295158,1.1810939,5.4204698,0.28128514,2.4277835,1.8765609,2.7675483,1.6445651,4.6794267,0.8735444,4.7980366,0.7949477,5.42487,0.29649523,2.1121054,1.9332474,3.219506,1.5669513,4.626791,0.9828608,3.751936,1.8296511,5.4226136,0.25680035,3.1057403,2.0791776,3.7769084,1.6457508,4.1133337,1.96279,4.8408856,1.1489025,5.403391,0.34272993,3.6534128,2.3357863,2.1515644,2.0342634,3.8928764,1.6098082,4.678805,1.1547767,5.415475,0.2921804,2.982028,2.1254919,3.9986324,1.5259097,4.460187,1.1448026,4.0941615,1.0943574,5.4260755,0.27008232,2.417159,1.9049169,4.4127197,1.2839954,4.6067677,0.84928423,3.667005,1.6296952,5.4306254,0.25109184,3.808479,1.7002941,3.2151904,1.9706523,4.05588,0.7488147,3.9006908,0.9693296,4.2023106,0.58179164,2.3190367,1.603369,2.5267434,1.510971,0,0289.FCS,train
3.8187094,1.4997869,3.7271817,1.4204615,5.29973,0.23611225,3.5934339,1.5712359,1.8231869,1.7200977,4.7349343,0.76813394,4.8211737,0.7995303,5.273657,0.27724472,3.4399338,1.6734779,2.6616635,1.7130101,4.6696987,0.7801099,4.3676047,0.743188,5.2787914,0.24376047,3.9215543,1.3826175,2.438096,1.8829609,4.8654847,1.3798916,4.728681,1.1022515,5.2726994,0.3026332,4.414953,1.6339196,1.5831966,1.8233479,4.0742292,1.4713719,4.565188,1.1221489,5.296926,0.23977992,4.1033425,1.6414249,3.367217,1.5827916,4.5244274,0.84097415,4.443797,0.8421058,5.2956033,0.26543596,3.616324,1.5735213,4.539178,0.87278575,4.38429,0.92625284,3.924844,1.3921983,5.2864447,0.25258106,4.1763544,1.2443312,2.3510318,1.9705462,4.2254167,0.78103167,4.1321754,0.737926,4.0249343,0.64382714,3.7348747,1.0934007,1.7100505,1.6007003,0,0152.FCS,train
4.1232095,1.4157417,4.1062326,1.1920944,5.174069,0.43667415,2.5458484,1.7641335,2.1787846,1.6562397,4.7275915,0.8580013,4.8605304,0.74791837,5.132684,0.4991739,2.3633893,1.8289516,2.9824052,1.5443872,4.6151123,0.9628676,4.370185,0.88728935,5.154436,0.40020725,2.4869077,1.77181,2.39441,1.7338938,4.907262,1.3373231,4.833791,0.9133343,5.18272,0.4617904,3.582028,2.0978856,1.9119216,1.7989606,4.2072697,1.4386061,4.3649373,1.1565621,5.138106,0.45957705,3.3771813,1.9754105,4.0161934,1.5919881,4.4132824,1.2223439,4.2625365,1.036387,5.1459894,0.47527084,2.5054178,1.7973013,4.2664843,1.2935727,4.2277255,1.3326744,4.1022167,1.2411137,5.0667787,0.51036084,2.7617104,1.809484,2.2289693,1.768991,4.3782053,0.9323545,4.1502857,1.0464768,4.4212465,0.38028696,3.1659079,1.4917818,2.2903497,1.6111375,0,0277.FCS,train
4.054388,1.2590407,3.9299746,1.1820126,5.0777287,0.5838794,2.9853039,1.5984803,2.4837966,1.6548264,4.7405615,0.9122653,4.7791924,0.9730308,5.143606,0.573754,2.7034848,1.7378081,3.310016,1.408017,4.6274915,1.007192,4.0908113,1.0694574,5.1413884,0.523605,2.798413,1.6786267,2.3572996,1.725394,4.7664948,1.4848831,4.5808597,1.1901779,5.0981607,0.67732155,3.8533356,1.9365759,1.6127255,1.7092342,4.173617,1.4957306,4.1938734,1.3796337,5.071195,0.64833194,3.7900732,1.7910063,3.7207575,1.4816855,4.081395,1.2978032,3.931812,1.1998202,5.0931854,0.63879305,2.91925,1.6477493,4.3735886,1.2151272,4.320079,0.91686904,3.9178312,1.2649916,5.142719,0.5365036,3.3296258,1.5464609,2.5873652,1.8291584,4.1027637,1.0866352,3.9149485,1.1665312,4.3355727,0.46835867,3.2706664,1.4177915,2.3753097,1.6109416,0,0191.FCS,train
4.4195147,1.0069414,4.314638,0.8520306,5.366726,0.26722312,3.2393036,1.523801,2.6818526,1.6380867,4.903264,0.6262361,5.0747213,0.65080965,5.349378,0.31531313,0.53267294,1.3095905,3.7598872,1.2236089,4.7227063,0.7572322,4.218334,1.1836519,5.378412,0.2507537,3.088696,1.711751,2.754344,1.7296902,5.1455927,1.1206472,4.8657117,1.114924,5.394705,0.3264013,4.5379157,1.9098302,1.9725287,1.9602209,4.548773,1.1112626,4.8212714,1.0753243,5.3758807,0.26698434,1.9705462,2.335242,4.708895,1.1463697,4.6072927,0.8039977,4.381384,0.78146684,5.3699384,0.29204905,3.0671763,1.6097478,4.6864157,0.7911747,4.6193147,0.7419625,4.1040893,1.3822439,5.3535776,0.27110732,3.4088473,1.5798938,3.660716,1.7601336,4.5770473,0.6129989,4.4158077,0.6516911,4.330533,0.3740988,2.488151,1.5460792,2.8171005,1.373415,0,0006.FCS,train
4.6768374,0.6920073,4.321841,1.0325159,5.288779,0.26423293,3.628076,1.4301549,2.2551644,1.5210706,4.93587,0.53875506,4.8796268,0.855497,5.272127,0.27336958,3.526437,1.5053712,3.294838,1.4180377,4.954017,0.5062432,4.465727,0.85771614,5.295739,0.27810866,3.6280682,1.4682089,2.5722797,1.5635494,5.2216377,0.76338434,4.936309,1.0607448,5.295758,0.276455,4.8835125,1.4009093,2.0099714,1.7821982,4.8478885,0.6741431,4.8594894,0.9406012,5.2905307,0.2757962,4.3101664,1.4928811,4.6855083,0.93898743,4.798205,0.58341247,4.414623,0.90173775,5.306696,0.2632942,3.6062105,1.4723625,4.688446,0.58251286,4.7798862,0.4647672,4.37096,1.0300496,5.294503,0.25918674,3.802013,1.3394475,3.4083285,1.6278415,4.7561812,0.41002005,4.51422,0.604362,4.3178525,0.35165122,3.9426494,0.75758743,2.5905328,1.3551749,0,0156.FCS,train
4.4066095,1.0845264,4.212262,1.0759697,5.2286553,0.33398074,3.223011,1.7087568,2.7816174,1.5585146,4.9255276,0.61934197,4.9140487,0.78080153,5.2377973,0.34850106,3.138553,1.7716781,3.5194309,1.3180045,4.8505473,0.76056087,4.359731,0.81959665,5.2731204,0.26495814,3.083689,1.7536261,2.478118,1.6053958,5.216015,1.076933,4.8917713,1.0987844,5.267367,0.3089526,4.7173014,1.6489412,1.6215333,1.7914146,4.6737657,1.0233239,4.7403383,1.042636,5.2761846,0.2841008,4.4142294,1.4879936,4.560293,1.0603609,4.5778766,0.8786046,4.416269,0.81148493,5.268257,0.29613438,3.254403,1.6844203,4.663689,0.8124912,4.5322704,0.8911303,4.2790027,0.9942246,5.2691092,0.29716727,3.3682334,1.6713787,3.3838708,1.6643314,4.5544515,0.6780691,4.423746,0.5784007,4.445085,0.2083061,3.3137233,1.4224882,2.5966072,1.4201244,0,0034.FCS,train
4.3154154,0.81543267,4.050385,1.0399798,5.209303,0.2574962,2.8835065,1.5799094,3.152722,1.386938,4.9014444,0.566765,4.858642,0.76660514,5.2174044,0.28189668,2.5999334,1.7045965,3.4853382,1.2342782,4.7365637,0.5455466,4.169278,0.8829067,5.228007,0.2530627,2.6488593,1.6681719,3.0823433,1.4499003,5.224922,0.91284543,4.7457643,1.0809796,5.2060537,0.3180042,4.606015,1.563202,2.171658,1.8409297,4.5285,0.9247034,4.473444,1.0870333,5.217846,0.28016716,3.958853,1.5277915,4.59323,0.92422616,4.3810897,0.7932206,4.1134224,1.0046194,5.254077,0.25407422,2.9472136,1.6769972,4.513982,0.7366194,4.506584,0.5104687,3.9898093,1.1504402,5.233493,0.25199106,3.0922933,1.6281993,3.385046,1.5163399,4.3313265,0.60831475,4.0103884,1.076757,4.4538827,0.37739512,3.1580904,1.390298,2.9715815,1.4252839,0,0115.FCS,train
4.0000963,0.9698658,3.6652546,1.3408179,5.204092,0.30660087,2.6394157,1.8452932,2.6100245,1.5630695,4.950292,0.5584421,4.9906178,0.7903397,5.22505,0.30138293,2.4873264,1.9411457,2.8130002,1.587754,4.418185,0.7357092,3.8057797,1.1727647,5.2500606,0.2515573,2.440664,1.9266372,2.57269,1.6622143,5.0163255,1.129445,4.850073,1.0969363,5.216137,0.35494703,4.571794,1.8689373,1.462798,1.7683015,4.280658,1.1317472,4.5256333,1.293722,5.213247,0.34838924,4.1836047,1.6663736,4.5677996,1.1863257,4.3229814,0.8073434,4.249193,0.89394706,5.231816,0.2907516,2.7034104,1.8363242,4.6964903,0.680631,4.1721215,0.79914147,3.757318,1.3535895,5.2385135,0.2700937,2.8918293,1.8648098,3.3190646,1.7942383,4.089651,0.68179226,4.0996137,0.586062,4.0856953,0.39344272,2.921127,1.4222442,2.2614932,1.4686859,0,0092.FCS,train
4.271945,1.1685002,3.9763541,1.3282493,5.2659373,0.37817633,3.1007347,1.8671955,1.554831,1.6680368,4.731603,0.8578298,4.638622,1.0787001,5.2556443,0.4862908,2.7148952,2.0276968,2.3964727,1.7923161,4.672947,0.91670996,4.08644,1.3356448,5.2806644,0.3492551,3.1048238,1.9158721,1.8150679,1.9355156,4.782118,1.491741,4.6665792,1.4172312,5.2735295,0.43787515,3.9955394,2.2864068,1.6000912,1.955616,4.3901453,1.1843374,4.5962577,1.2967741,5.272785,0.38213125,3.3701034,2.034882,3.3655987,1.649384,4.4446797,1.1820736,4.0106864,1.3088396,5.249973,0.41922206,2.985849,1.9274894,4.252198,1.1680273,4.5054517,0.9923917,3.879015,1.6090108,5.2585535,0.3940185,3.4797246,1.8444804,2.7515795,2.1033642,4.389402,0.9189888,4.1739674,1.036509,4.115127,0.7577546,3.678306,1.3375949,1.3251843,1.6823151,0,0243.FCS,train
4.2486696,1.1677275,4.142113,1.0347527,5.2042594,0.49672246,3.337493,1.4574652,2.710242,1.5911958,4.8242564,0.7113397,4.8361907,0.72557724,5.201628,0.5241449,2.692277,1.8362318,3.482806,1.364585,4.6011634,0.93255645,4.2000966,1.0479299,5.2171454,0.44530642,3.2216973,1.5597429,2.8568325,1.5571301,4.8503513,1.3161466,4.7095256,1.1130872,5.199318,0.52785933,3.6459112,2.1379423,2.3549783,1.7557498,4.369522,1.2349782,4.5988994,0.9362346,5.22398,0.44713932,3.6223059,1.8111464,4.5218887,1.3131049,4.6017203,0.7934603,4.3280535,0.8395713,5.2101994,0.45509067,3.2527342,1.5615965,4.678697,0.76542056,4.363951,1.0007887,4.23117,1.0068722,5.2030196,0.4594179,3.3845222,1.5019261,3.057594,1.6885602,4.3946166,0.758771,4.00616,1.2641982,4.4361744,0.40216354,3.411088,1.3696544,3.0500104,1.4106637,0,0080.FCS,train
3.6786935,1.5744721,3.5487,1.5273564,5.2820745,0.51025736,2.993705,1.7366126,2.4058828,1.7022262,4.863738,1.0417914,4.9903827,1.0085131,5.2635894,0.6982368,2.918508,1.8402461,3.0336506,1.6559745,4.844273,0.89489394,3.9039915,1.4826268,5.345212,0.40098333,3.1027958,1.8567709,3.5572443,1.6663477,3.3439558,2.5426507,4.979412,1.155648,5.0917287,1.0995699,4.334252,1.8168542,3.5239036,2.237211,3.8149192,1.6680523,4.3615804,1.4222124,5.2782288,0.5079031,3.5642228,1.9105409,4.274605,1.5191545,4.0515494,1.4802732,4.1419077,1.2775294,5.301176,0.49678633,3.6022391,1.7018024,4.3698664,1.2248852,4.3415885,0.9848265,3.7036269,1.518615,5.33014,0.38843217,3.4700353,1.7587829,2.865876,2.0293868,3.9830084,1.0971047,3.8447406,1.1195337,4.265245,0.531167,2.6621544,1.7083008,2.3232083,1.6142327,1,0007.FCS,test
3.019483,1.7450154,3.2318149,1.5661137,5.0215383,0.65601945,2.4534066,1.7555412,2.111827,1.7404891,3.9183156,1.4211743,4.114195,1.3167105,5.078166,0.6101498,2.386289,1.8353894,2.697587,1.7702963,4.104522,1.417415,3.269588,1.6616561,5.0889544,0.52727413,2.857247,1.9613434,3.0805929,1.859182,2.9737113,2.0507889,4.3893795,1.2814763,4.990353,0.801154,2.6426616,2.0723221,2.4717898,1.9317255,2.88411,1.8796709,3.7383194,1.4825678,4.974209,0.7394713,2.4506667,1.9283595,3.2460687,1.7354183,4.413104,1.454671,3.837968,1.433822,5.0657926,0.5755402,3.7226431,1.7376633,4.030234,1.4481727,3.7386136,1.50513,3.2824788,1.611126,5.0793962,0.5850395,3.1997416,1.8600588,2.16905,1.838011,3.2060864,1.4494867,3.2973654,1.361706,3.9419212,0.87229824,2.1226478,1.8879937,2.1665359,1.7471828,1,0236.FCS,test
4.302236,0.9843047,3.8281245,1.4407319,5.1414223,0.3718398,3.0218256,1.7483346,2.0017645,1.6566356,4.8746276,0.68333817,4.784304,1.1143793,5.115432,0.4357848,3.1255894,1.7883067,3.1134846,1.6469036,5.0293207,0.6455877,4.28501,0.97074604,5.1340775,0.38995218,3.41545,1.7122908,2.6388252,1.8098645,4.725206,1.0701357,4.49805,1.3867154,5.0947337,0.48854452,3.4199753,1.8923855,4.3451033,1.8086857,4.4109545,1.1566533,4.412532,1.489106,5.1198025,0.4185034,3.962015,1.8234766,4.0146227,1.746107,5.0840793,0.74144614,4.164982,1.514309,5.105982,0.47092554,3.9240448,1.6733288,4.743917,0.862037,4.562709,0.71056837,4.0043406,1.2247874,5.1453595,0.39974394,3.7104156,1.5787457,2.0791097,1.7072833,4.4139013,0.58112186,4.218497,0.6817971,4.19765,0.4131299,3.4194937,1.3564944,1.9845641,1.6272806,1,0284.FCS,test
3.8431406,0.7893483,3.3851113,1.2975957,4.4760146,0.94741213,2.152637,1.7282438,1.4191753,1.5301572,4.6592326,0.54702145,4.7620654,0.73452175,4.4102516,1.1293641,1.9867897,1.9185921,2.676661,1.7007482,4.5812483,0.6481119,4.1372266,0.972598,4.4131684,0.997902,2.1835845,1.7982011,1.444163,1.6117731,4.941453,0.8513193,4.891183,0.8558171,4.2624774,1.4241384,1.203277,1.7961195,2.6076562,2.1204534,4.269145,1.0014242,4.0817175,1.244271,4.4630733,0.9758677,4.224669,1.4769734,3.9596827,1.4713861,5.3087254,0.64767754,2.8413281,2.1366165,4.735585,0.8947401,4.923286,1.2523031,5.0832148,0.9784438,3.8650742,0.7536072,3.6786358,1.304324,4.4725366,0.97087634,2.3872855,1.7973626,1.3749204,1.5396869,3.747233,0.8460555,3.6789532,0.96012187,3.6282306,0.95313287,2.7898,1.5912807,1.5973045,1.6550642,1,0299.FCS,test
4.1311955,0.99259543,3.500424,1.47338,5.271204,0.33207676,3.0514667,1.8902848,1.145213,1.5173278,4.690083,0.6398231,4.6402745,0.875202,5.2578006,0.3530502,2.9868307,1.9564582,2.3054123,1.900621,4.8936043,0.7580573,4.6382213,1.0069246,5.293944,0.29831016,3.280704,1.891912,1.8369143,1.8384054,4.6142607,1.0401732,5.008967,1.0024639,5.246229,0.37468314,2.9322972,2.091701,1.8803695,2.0390043,4.1749706,1.1546195,4.1811695,1.3549936,5.2595377,0.33516717,3.473036,2.0354207,4.5269203,1.3004566,5.145557,0.758608,4.5841346,1.1583834,5.284667,0.33837417,4.798491,1.2315527,4.878666,0.8749473,4.3666787,0.6933467,3.6203382,1.4306232,5.2689857,0.3081521,3.4348457,1.792625,1.1406718,1.5594547,4.2103267,0.76525104,3.8719113,1.0019025,3.8663054,0.8244153,3.2229552,1.6475636,1.2288551,1.5611894,1,0314.FCS,test
4.0266037,1.3258871,3.2032046,1.729633,5.4168215,0.30137038,2.6166625,1.987454,1.587886,1.6499937,4.97222,0.83097506,4.9891963,1.2314659,5.410566,0.33935234,0.83031756,1.6147861,3.7011976,1.6151686,5.0363126,0.8243152,4.5220714,1.2920434,5.420884,0.32174793,3.2668476,2.0409675,3.0846086,1.8812965,4.1559334,1.4512103,4.6176105,1.5480196,5.4042573,0.3901293,3.1509242,2.3026738,2.0412178,1.8506304,4.033769,1.7965223,1.7872381,2.163229,5.432773,0.3364555,4.0404663,2.1121523,2.8152328,1.9106283,4.5031886,1.4017835,2.135605,2.13445,5.5129204,0.3297217,2.6430736,2.2720456,3.6009943,1.937266,4.5808945,0.66385186,2.9746196,1.867376,5.404174,0.31227955,3.5806918,1.8669465,1.6181566,1.7099329,4.3238306,0.57147574,4.129561,0.6167171,3.9810574,0.5310208,3.134903,1.284469,1.5614867,1.5489397,1,0337.FCS,test
3.3197699,1.711562,2.9635637,1.8556346,5.231512,0.37188458,2.5589914,1.9979339,1.7403561,1.7297223,4.7093425,0.86570746,4.637834,1.0802788,5.209098,0.44970444,2.474867,2.0372539,2.1582487,1.8248175,4.443611,1.1655551,3.5492485,1.8162451,5.245311,0.33451286,3.2740624,2.0420122,3.083708,1.9660834,4.226319,1.4999055,4.1464877,1.7403414,5.2345896,0.40934834,2.712199,2.278549,1.556951,1.7554694,3.194778,1.6604769,3.3805668,1.9756204,5.264754,0.33757228,2.4544942,2.1540525,3.2597752,1.993209,4.290466,1.3708808,3.2055438,1.8682365,5.241543,0.3737771,3.0471172,2.0859046,4.131452,1.6293119,4.4625077,1.0890099,2.8233228,1.9593219,5.2392945,0.35145697,4.2281814,1.5610969,1.340423,1.6635383,3.873022,0.87204295,3.7092433,0.9957981,4.0655465,0.42866886,2.3970437,1.769507,1.419213,1.5466397,1,0340.FCS,test
4.2527957,1.128522,4.1184206,1.0750233,5.2008567,0.46716696,3.3187046,1.6962878,2.4200532,1.6360619,4.7253947,0.8365167,4.7929025,0.80083364,5.164591,0.48388097,3.4035196,1.6543841,3.188773,1.5671009,4.794211,0.69950044,4.5015063,0.8381818,5.1908283,0.42140904,3.2880194,1.7235796,2.8216643,1.6446592,4.888029,1.1379871,5.102352,0.95921904,5.122446,0.64844924,3.4083178,1.8089195,1.9577773,1.7098705,4.3857007,1.2184275,4.494424,1.0145862,5.1853437,0.46510977,4.022412,1.653623,4.530364,1.1893957,4.9433966,1.0254494,4.521986,1.05763,5.1515217,0.5350873,3.8458898,1.5301809,4.7781696,1.0657617,4.4731994,0.74922997,4.1740656,1.0494008,5.1855264,0.48941138,3.4916565,1.664158,2.243698,1.6327945,4.404652,0.6792005,4.2595587,0.77157634,4.140217,0.6462118,3.670187,1.2283176,2.5125234,1.5435812,1,0344.FCS,test
4.086919,0.8774817,3.462827,1.4391996,5.503633,0.108067214,2.4994545,1.8320726,1.8216453,1.67227,4.69085,0.55871487,4.8143797,0.53990114,5.491869,0.14025934,2.4424126,1.8504698,2.7837594,1.6704769,4.6528535,0.59310204,3.9914215,1.180929,5.496312,0.1264909,2.4723272,1.8473866,2.0877588,1.7243319,4.1532974,1.0960317,5.047367,1.0273623,5.496295,0.12647212,1.6411096,1.943304,2.0842054,1.7241158,4.259506,0.9350833,4.8047433,0.79630744,5.4999146,0.1107855,4.0487204,1.4792577,5.1648917,0.7495413,4.7089667,0.89696324,4.007564,1.2649448,5.477551,0.1423593,3.4007626,1.8935165,4.4628005,1.4292369,4.1477633,0.7127118,3.503109,1.4671474,5.5028625,0.13624996,2.666643,1.8332489,1.884903,1.6836333,4.2954674,0.36407545,4.048618,0.55869126,4.070171,0.4248401,2.372821,1.4235934,2.1322525,1.486357,1,0348.FCS,test
3.2141025,1.7545453,3.3050363,1.5937788,5.372802,0.2895098,2.732256,1.7635978,2.175217,1.6862941,4.3407426,1.4570768,4.513431,1.3194246,5.3676386,0.35338646,2.3447585,1.8731444,2.683949,1.6671568,4.3774853,1.0807698,3.6906714,1.5415144,5.3709064,0.2946002,3.0274403,1.9005218,3.1338034,1.8848591,3.997849,2.194623,4.418289,1.6855911,5.365027,0.33127466,4.0823145,2.1352365,1.854933,1.9125974,3.4748352,1.8959696,4.3010416,1.6687425,5.372222,0.29733476,3.1833584,2.0232046,3.8393166,1.6757826,3.6960592,1.548154,3.4690242,1.5573132,5.3633323,0.3066177,3.0316343,1.7889274,4.2353067,1.3490638,4.1375318,1.2087741,3.5596771,1.6798241,5.368474,0.30050194,3.55849,1.7096742,3.227378,2.0492575,3.9122143,0.81646204,3.8417854,0.926402,4.106806,0.5107299,2.5296204,1.5563848,2.2697465,1.5408766,0,0001.FCS,test
4.3468537,1.1194329,4.5108476,0.50337833,5.3459415,0.31452778,3.5035937,1.4077692,3.0157778,1.5728803,4.8414574,0.8169745,5.01588,0.4689144,5.343946,0.34354213,3.4348602,1.4936204,3.7441802,1.2781929,4.816613,0.7675127,4.5187736,0.6790835,5.343721,0.28011,3.5176966,1.3881991,3.0937197,1.562358,4.885434,1.3171139,4.962128,0.6568868,5.3323207,0.37444675,4.50833,1.5436121,2.2687345,1.8907338,4.521506,1.2425195,4.8716145,0.67555916,5.3421364,0.32521206,4.2105737,1.3423922,4.6655235,1.1558301,4.5538707,0.95505357,4.568875,0.45131585,5.3447742,0.3123429,3.476326,1.4063358,4.5810413,0.82824945,4.5986466,0.74328357,4.507722,0.6639261,5.345795,0.312008,3.7919474,1.2890819,3.4597452,1.6678058,4.5391006,0.57372886,4.367853,0.6831117,4.313901,0.4748041,3.4816723,1.0641884,3.1392367,1.2686615,0,0008.FCS,test
3.859561,1.4433309,4.1693907,0.75953984,5.3280563,0.26684576,2.77262,1.8790026,1.36012,1.5815846,4.503306,1.0372072,4.4728928,0.6938748,5.31936,0.30728486,2.552911,1.9293607,2.0052903,1.7447464,4.5869946,0.8506351,4.225353,1.0254954,5.3297954,0.25435364,2.7572088,1.9665451,1.9060272,1.9950578,4.713915,1.6537272,4.9910345,0.8327702,5.327335,0.26245743,4.6828604,1.853357,1.0784546,1.6932373,4.031667,1.5192298,4.931674,0.8023829,5.3290606,0.27552727,3.4963975,1.9152927,3.8694808,1.6071149,4.0442176,1.3848844,4.305992,0.64104337,5.319687,0.31459728,2.7307403,1.8994124,4.2942376,1.1470914,4.350499,0.99909246,4.07633,1.1394714,5.319224,0.3030969,3.4014611,1.827714,3.2628233,2.042914,4.3569217,0.6729574,4.259074,0.5618881,4.0220513,0.55289936,3.4382343,1.2031965,1.6968652,1.5625988,0,0010.FCS,test
4.0538635,1.2241544,3.5195968,1.6649911,5.224665,0.51436204,2.8034246,1.7525202,2.809192,1.5651425,4.72182,0.91007304,4.4604516,1.4314871,5.244071,0.5634078,2.592587,1.8675288,3.176534,1.5063024,4.6055274,0.9709295,3.9433851,1.4482281,5.2745585,0.430425,2.7911263,1.825347,3.0489364,1.6829026,4.6369734,1.5886937,4.2471924,1.7048365,5.2135377,0.62588817,3.8345532,2.1720989,1.8797307,1.8179094,4.0140753,1.4553986,4.077411,1.7538873,5.1415505,0.6649964,3.1130304,2.046275,4.058679,1.5406108,4.249523,1.2368592,3.4927778,1.7080351,5.253543,0.5049645,2.5268738,1.8233367,4.2834044,1.1581393,4.4463377,0.9562108,3.6487465,1.7046845,5.2786565,0.4207669,3.3336356,1.7387633,3.1821551,1.8120632,4.132429,1.0194392,4.045178,0.9465725,4.2876616,0.4503703,3.0368524,1.4443245,2.6973693,1.427312,0,0016.FCS,test
4.3313384,0.7893462,3.9989283,1.2187314,5.1224165,0.31206754,3.1436257,1.6850486,2.5002155,1.5898849,4.908367,0.5752073,4.655154,1.0375763,5.1252728,0.31560344,3.1663616,1.7180367,2.864758,1.5302676,4.731089,0.6045592,4.1954136,1.0502527,5.161156,0.26890042,3.1773665,1.7074236,2.5723479,1.6833215,5.0360646,0.904243,4.558902,1.27788,5.1263843,0.37860245,4.367335,1.8258525,1.6819,1.6825294,4.5232368,0.84653276,4.446815,1.252009,5.1428676,0.3258121,4.0749254,1.6923949,4.4332204,1.4130163,4.563306,0.64454323,4.273406,0.94976413,5.14154,0.3320987,3.3618937,1.5943614,4.6848288,0.5899285,4.556799,0.64526707,4.0179253,1.3230324,5.1505146,0.2805441,3.7089176,1.4671195,2.8867574,1.7967821,4.3585935,0.6129782,4.3004184,0.5152456,4.021048,0.5749689,3.4590335,1.1369007,2.242483,1.4781271,0,0039.FCS,test
4.041528,1.3741497,4.0138493,1.1409179,5.271921,0.4265236,3.402728,1.456732,2.5198207,1.6990062,4.5620275,0.9610625,4.668894,0.8376512,5.297103,0.3991572,3.1330783,1.6075922,3.17135,1.5808151,4.540612,0.98804474,4.144329,1.0471764,5.315323,0.30792448,3.2431743,1.5471389,2.532104,1.7594182,4.8793287,1.4455191,4.9552765,1.0673765,5.28838,0.4012372,4.5132337,1.6457928,1.8652406,1.8749943,4.179258,1.4419194,4.7774596,1.1240791,5.276527,0.4255564,3.4830296,1.7112534,4.4361057,1.2862909,4.2174463,1.3068815,4.143499,1.0188779,5.2644424,0.45376745,3.1844716,1.5694436,4.273383,1.1385174,4.2141986,1.216294,4.1150603,1.10479,5.2414603,0.45092565,3.4212825,1.5208671,3.24683,1.7611213,4.225604,1.0086746,4.1492243,0.85219395,4.2909694,0.38653332,2.855054,1.4580942,2.3804018,1.5497315,0,0051.FCS,test
